id,status,score_100,bucket,aggregate_view,prompt_version,model,occlusion_overlap_check,occlusion_findings,occlusion_affected_axes,input_path,rationale
card_dsl_ec7f1c86ee,scored,45.0,"[40,50)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\A2UI\CartTaskSpec\datasets\case-600-newSkill-gpt5.5-long\Case-01-low-power-011\card.dsl.png,"image: 命中 [40,50) 档：属于精炼移动端EV充电/导航工具单屏，可见证据是紫蓝橙渐变背景、18%环形进度、绿勾状态条、20:30预约提示和蓝色导航CTA。未进 [50,60) 因为仅单屏视图、缺少完整仪表盘或列表、视觉系统偏通用App Shell、品牌识别度有限。"
card_dsl_4690233cac,scored,25.0,"[20,30)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\A2UI\CartTaskSpec\datasets\case-600-newSkill-gpt5.5-long\Case-01-low-power-013\card.dsl.png,"image: 命中 [20,30) 档：属于小型状态卡片控件；可见证据为深紫渐变背景、47% 大字读数、两个空占位方块、胶囊按钮和充电/歌单状态文字；视觉处理有刻意感，但内容稀薄、占位图空白，缺乏产品深度，未达 [30,40) 的多区域结构与组件丰富度。"
card_dsl_c1162018c6,scored,77.5,"[70,80)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\A2UI\CartTaskSpec\datasets\case-600-newSkill-gpt5.5-long\Case-01-low-power-012\card.dsl.png,image: score_only
card_dsl_dafeb19e56,scored,5.0,"[0,10)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\A2UI\CartTaskSpec\datasets\case-600-newSkill-gpt5.5-long\Case-01-low-power-018\card.dsl.png,"image: 命中 [0,10) 档：属于移动端电池/省电小组件类型；可见证据为橙色渐变背景、半圆进度环、晴雨读数卡与两条带单字图标的默认按钮；信息密度极低、缺少卡片阴影与层级、字体为系统字、组件语言为系统小组件默认；未进 [10,20) 因整体仅有单卡片+两条按钮、无筛选/列表/多面板/品牌系统，弱于低模板阈值。"
card_dsl_902d53d00f,scored,15.0,"[10,20)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\A2UI\CartTaskSpec\datasets\case-600-newSkill-gpt5.5-long\Case-01-low-power-014\card.dsl.png,"image: 命中 [10,20) 档：属于单用途低电量工具/状态卡片，可见证据为橙色背景、16%大字、续航2h文本、白色充电站卡与三个关蓝牙/关定位/低亮度按钮，控件稀疏、仅一级信息层级。未进 [0,10) 因配色与排版有一定设计意图；未进 [20,30) 因缺少列表/多卡片工作流和组件深度。"
card_dsl_d268b49967,scored,15.0,"[10,20)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\A2UI\CartTaskSpec\datasets\case-600-newSkill-gpt5.5-long\Case-01-low-power-020\card.dsl.png,"image: 命中 [10,20) 档：属于稀疏系统设置入口页；可见证据是深色背景上三个圆角卡片，每张含橙色警告图标与电池/存储/应用时长文字标签，布局稳定但卡片为默认深色组件、空白占比大、视觉语言通用、无品牌识别度；未进 [20,30) 因为缺少完整工作流与多控件协调，仅为三个并列入口。"
card_dsl_a635eaf539,scored,56.25,"[50,60)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\A2UI\CartTaskSpec\datasets\case-600-newSkill-gpt5.5-long\Case-01-low-power-015\card.dsl.png,image: score_only
card_dsl_4c412ced32,scored,55.0,"[50,60)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\A2UI\CartTaskSpec\datasets\case-600-newSkill-gpt5.5-long\Case-01-low-power-019\card.dsl.png,"image: 命中 [50,60) 档：属于移动端电池/电源管理工具页；可见证据是顶部低电标题+橙色20数值、红色胶囊状态条""20%需处理""、三张蓝/紫/绿配色卡片配图标与勾选按钮，类型一致、间距整齐、配色有节制。未进 [60,70) 因为品牌识别度一般、组件语言仍属通用移动端卡片模式、内容深度有限，缺乏更独特的视觉资产或层次。"
card_dsl_27aad3cfa5,scored,65.0,"[60,70)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\A2UI\CartTaskSpec\datasets\case-600-newSkill-gpt5.5-long\Case-01-low-power-016\card.dsl.png,"image: 命中 [60,70) 档：属于精致移动端状态/工具应用，可见橙色品牌主色、白色圆角卡片、粉色环形电量指示、清晰的低电提醒文字与三个快捷功能胶囊按钮，间距与排版成熟。未进 [70,80) 因品牌识别仍偏常规移动壳，圆环与胶囊为常见模式，缺乏更独特的视觉资产或3D插画。"
card_dsl_7b06bf59ac,scored,50.0,"[50,60)",image,aesthetic-v4,MiniMax-M3,always_on,[],[],D:\A2UI\CartTaskSpec\datasets\case-600-newSkill-gpt5.5-long\Case-01-low-power-017\card.dsl.png,image: score_only
